model_uid,source,model_name,weights,pretrained,architecture,training_objective,dataset_name,is_video_model,has_language_component,is_quantized,dataset_size_log10,training_data_size,architecture_detailed,training_paradigm,model_size_category,model_params,model_params_millions,model_params_log10,is_modern,is_finetuned,is_developmental,sem_dist_effect,sem_dist_effect_layer,diff_symbolic_r,diff_symbolic_r_layer,relational_bias,relational_bias_layer,relational_bias_patternonly,relational_bias_patternonly_layer,sem_dist_effect_p,diff_symbolic_p,relational_bias_binary,relational_bias_patternonly_binary,diff_symbolic_binary,sem_dist_effect_binary,is_classification,is_contrastive,is_generative,is_vlm,is_cnn,is_transformer,is_supervised_other,is_pretext,is_clustering,is_self_supervised,is_ssl_other,is_architecture_other,is_objective_other,concrete_bias_binary,relational_bias_p,concrete_bias_p
timm_ecaresnet26t_ra2_in1k,timm,ecaresnet26t,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,16011916.0,16.011916,7.204443303089814,False,False,False,0.6070479094564433,-2.0,0.516831726905108,-2.0,0.1507936507936507,-2.0,0.4375,-2.0,2.2570252254465366e-10,1.332763474497634e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.2618286387891524e-16
timm_ecaresnet50d_miil_in1k,timm,ecaresnet50d,miil_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25576350.0,25.57635,7.407838566414578,False,False,False,0.6261514635340363,-2.0,0.5234949507926276,-2.0,0.1746031746031746,-2.0,0.40625,-2.0,4.114225353339208e-11,8.587279187994707e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999937,3.0361338783630134e-14
timm_ecaresnet50d_pruned_miil_in1k,timm,ecaresnet50d_pruned,miil_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,19939713.0,19.939713,7.2997189030522,False,False,False,0.5575787977158636,-2.0,0.5926875951431204,-2.0,0.119047619047619,-2.0,0.40625,-2.0,1.13925856231927e-08,4.842617034210271e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,1.394174783309131e-19
timm_ecaresnet50t_a1_in1k,timm,ecaresnet50t,a1_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25573814.0,25.573814,7.407795502200473,False,False,False,0.560804819895752,-2.0,0.4723022654160592,-2.0,0.3095238095238095,-2.0,0.5625,-2.0,8.994265578148945e-09,2.0019307370602285e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999950759809165,1.1409785008297243e-05
timm_ecaresnet101d_miil_in1k,timm,ecaresnet101d,miil_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44568563.0,44.568563,7.649028631590522,False,False,False,0.4794301557383399,-2.0,0.5157366137198907,-2.0,0.2539682539682539,-2.0,0.65625,-2.0,1.7460722660617172e-06,1.4313261290703817e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999951948761,1.4550966367732763e-08
timm_ecaresnet101d_pruned_miil_in1k,timm,ecaresnet101d_pruned,miil_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,24876040.0,24.87604,7.395781246475837,False,False,False,0.434572816936528,-2.0,0.5057109296298727,-2.0,0.1984126984126984,-2.0,0.40625,-2.0,1.870842746930412e-05,2.719051541549235e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999993933,2.5139329581710315e-12
timm_ecaresnet269d_ra2_in1k,timm,ecaresnet269d,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,102093077.0,102.093077,8.008996293285378,False,False,False,0.33020665532838,-2.0,0.5668984508377205,-2.0,0.3174603174603174,-2.0,0.625,-2.0,0.0014804840923913,3.837252889023183e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
timm_ecaresnetlight_miil_in1k,timm,ecaresnetlight,miil_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,30162046.0,30.162046,7.479460797952775,False,False,False,0.5297097404744823,-2.0,0.5022867729098974,-2.0,0.1031746031746031,-2.0,0.34375,-2.0,7.93810117409401e-08,3.369547211946317e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.2622356924521897e-21
timm_edgenext_base_in21k_ft_in1k,timm,edgenext_base,in21k_ft_in1k,True,Transformer,Classification,ImageNet-22k + ImageNet-1k,False,False,False,7.189722951248188,Very Large (10M-100M),Transformer_Other,Supervised_Standard,Base,18511292.0,18.511292,7.267436731496762,False,True,False,0.3979329587274389,-2.0,0.5692583426312171,-2.0,0.3095238095238095,-2.0,0.53125,-2.0,0.0001027350621989,3.198593839630941e-09,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999950759809165,1.1409785008297243e-05
timm_edgenext_small_usi_in1k,timm,edgenext_small,usi_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_Other,Supervised_Standard,Small,5586832.0,5.586832,6.747165612013475,False,False,False,0.1674133745249736,-2.0,0.5413252443434903,-2.0,0.1746031746031746,-2.0,0.40625,-2.0,0.1147553126649101,2.5256719520440094e-08,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999999999937,3.0361338783630134e-14
timm_edgenext_small_rw_sw_in1k,timm,edgenext_small_rw,sw_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_Other,Supervised_Standard,Small,7826512.0,7.826512,6.893568255461079,False,False,False,0.3792943313134216,-2.0,0.4674745129234814,-2.0,0.3095238095238095,-2.0,0.59375,-2.0,0.0002271182880836,2.626220202496614e-06,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999950759809165,1.1409785008297243e-05
timm_edgenext_x_small_in1k,timm,edgenext_x_small,in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_Other,Supervised_Standard,Small,2336804.0,2.336804,6.368622287365203,False,False,False,0.3561646406035959,-2.0,0.5230784992996577,-2.0,0.1904761904761904,-2.0,0.4375,-2.0,0.0005703074939459,8.82890486506929e-08,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999999998607,6.067329411193511e-13
timm_edgenext_xx_small_in1k,timm,edgenext_xx_small,in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_Other,Supervised_Standard,Small,1327216.0,1.327216,6.122941608602369,False,False,False,0.218533712599158,-2.0,0.4717161485000274,-2.0,0.2301587301587301,-2.0,0.40625,-2.0,0.0385183895366677,2.0694578853988355e-06,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999998656184,4.6223960815035417e-10
timm_efficientformer_l1_snap_dist_in1k,timm,efficientformer_l1,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,12289928.0,12.289928,7.08954933859888,True,False,False,0.4460988963837395,-2.0,0.4768369594506211,-2.0,0.4047619047619047,-2.0,0.625,-2.0,1.0498058560600498e-05,1.5455187070778945e-06,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9872283179851086,0.020017879678142027
timm_efficientformer_l3_snap_dist_in1k,timm,efficientformer_l3,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,31406000.0,31.406,7.49701262635234,True,False,False,0.3951642487715036,-2.0,0.529309847564838,-2.0,0.2777777777777778,-2.0,0.46875,-2.0,0.0001159316573158,5.8060940345287284e-08,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999998817539639,3.1784446504564686e-07
timm_efficientformer_l7_snap_dist_in1k,timm,efficientformer_l7,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,82229328.0,82.229328,7.915026741103325,True,False,False,0.1336122525278723,-2.0,0.5115566746608217,-2.0,0.2142857142857142,-2.0,0.46875,-2.0,0.2093058468905782,1.875050865267101e-07,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999999900774,3.736244381105123e-11
timm_efficientformerv2_l_snap_dist_in1k,timm,efficientformerv2_l,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,26322288.0,26.322288,7.420323636559979,True,False,False,0.2020613142157632,-2.0,0.5063124706752739,-2.0,0.3015873015873015,-2.0,0.65625,-2.0,0.056149109560974,2.617864997198112e-07,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999979503544514,4.924019083467681e-06
timm_efficientformerv2_s0_snap_dist_in1k,timm,efficientformerv2_s0,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,3600256.0,3.600256,6.556333382832429,True,False,False,0.1077181638448497,-2.0,0.4799372094538421,-2.0,0.2301587301587301,-2.0,0.40625,-2.0,0.3122253402629331,1.2921551903925652e-06,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999998656184,4.6223960815035417e-10
timm_efficientformerv2_s1_snap_dist_in1k,timm,efficientformerv2_s1,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,6185560.0,6.18556,6.791379023916707,True,False,False,0.1111431477285448,-2.0,0.4167291272986214,-2.0,0.1984126984126984,-2.0,0.34375,-2.0,0.2969979192955352,3.594815937267316e-05,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999999999993933,2.5139329581710315e-12
timm_efficientformerv2_s2_snap_dist_in1k,timm,efficientformerv2_s2,snap_dist_in1k,True,Transformer,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),Transformer_EfficientFormer,Supervised_Standard,Base,12710112.0,12.710112,7.104149377522353,True,False,False,0.1400659778359023,-2.0,0.5060965328641043,-2.0,0.3015873015873015,-2.0,0.59375,-2.0,0.187936040972762,2.653769878427627e-07,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,0.9999979503544514,4.924019083467681e-06
timm_efficientnet_b1_ft_in1k,timm,efficientnet_b1,ft_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Small,7794184.0,7.794184,6.8917706541178765,False,True,False,0.2707833423133859,-2.0,0.5409859134973666,-2.0,0.246031746031746,-2.0,0.53125,-2.0,0.0098404571258006,2.5869087639255093e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999984776863,4.8051238277303685e-09
timm_efficientnet_b1_pruned_in1k,timm,efficientnet_b1_pruned,in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Small,6331916.0,6.331916,6.801535144822905,False,False,False,0.3769147494534465,-2.0,0.4824667666704005,-2.0,0.2063492063492063,-2.0,0.5,-2.0,0.0002504831217762,1.115069406660472e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999974861,9.922671485948713e-12
timm_efficientnet_b2_ra_in1k,timm,efficientnet_b2,ra_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,9109994.0,9.109994,6.959518090939217,False,False,False,0.191923324423418,-2.0,0.4091096073902078,-2.0,0.3333333333333333,-2.0,0.5,-2.0,0.0699584461826217,5.141867325093375e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999448943444408,0.00011498882273707576
timm_efficientnet_b2_pruned_in1k,timm,efficientnet_b2_pruned,in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,8309737.0,8.309737,6.919587278747261,False,False,False,0.294627295849644,-2.0,0.4434745676249154,-2.0,0.3968253968253968,-2.0,0.59375,-2.0,0.0048193579689541,9.537701025673644e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9920908979959739,0.012771682014891412
timm_efficientnet_b3_ra2_in1k,timm,efficientnet_b3,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,12233232.0,12.233232,7.087541212091846,False,False,False,0.3346922240808918,-2.0,0.4813408052264447,-2.0,0.3412698412698413,-2.0,0.46875,-2.0,0.0012627641939516,1.1908543642819755e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9998850111772629,0.00023196989350320876
timm_efficientnet_b3_pruned_in1k,timm,efficientnet_b3_pruned,in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,9855020.0,9.85502,6.993657509983379,False,False,False,0.3058919732324057,-2.0,0.5262250216909864,-2.0,0.2142857142857142,-2.0,0.46875,-2.0,0.0033677981988679,7.152393617910844e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999900774,3.736244381105123e-11
timm_efficientnet_b4_ra2_in1k,timm,efficientnet_b4,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,19341616.0,19.341616,7.286492756746118,False,False,False,0.3856834942298643,-2.0,0.515875430884214,-2.0,0.3492063492063492,-2.0,0.65625,-2.0,0.0001739609096486,1.4184592887625676e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9997680301064968,0.0004526387315393203
timm_efficientnet_b5_sw_in12k,timm,efficientnet_b5,sw_in12k,True,CNN,Classification,ImageNet-12k,False,False,False,7.079181246047625,Very Large (10M-100M),CNN_EfficientNet,Supervised_Standard,Large,30389784.0,30.389784,7.482727613276999,False,False,False,0.5588918827386299,-2.0,0.541248123696644,-2.0,0.3174603174603174,-2.0,0.53125,-2.0,1.0350705725446996e-08,2.5394667753123493e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
timm_efficientnet_el_ra_in1k,timm,efficientnet_el,ra_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_EfficientNet,Supervised_Standard,Base,10589712.0,10.589712,7.024884149105447,False,False,False,0.6248363765232156,-2.0,0.5147648935696274,-2.0,0.4365079365079365,-2.0,0.65625,-2.0,4.6429601590572174e-11,1.5245507041305537e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.9352119303568069,0.09061203044071192
